	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	pbqc_test_data	pbQC001	pbQC002	pbQC003	pbQC004	pbQC005
451	170.100692368413	170.100680329483	170.100704407344	1632.245	1632.19	1632.3	2	2	4363.83349609375	NA	NA	4933.70654296875	NA
184	99.9257601050288	99.9256470523203	99.9259336390224	1642.55	1642.42	1644.63	5	5	8686.5283203125	9045.4951171875	12323.306640625	11033.0712890625	10718.9541015625
227	116.928615239995	116.928486411923	116.928704247972	1642.55	1642.42	1644.63	5	5	89456.1953125	120432.515625	136075.4375	109621.734375	109143.0703125
836	283.263838215937	283.263837620835	283.263838811039	1644.535	1642.55	1646.52	2	2	18253.712890625	13132.30859375	NA	NA	NA
222	114.934051468346	114.934049564333	114.934210868936	1646.54	1640.43	1648.73	3	3	NA	NA	6973.7705078125	6451.98388671875	6252.904296875
248	117.928770054811	117.928760764393	117.928891991466	1646.54	1642.48	1648.73	3	3	NA	NA	15771.6982421875	13320.0654296875	13015.1494140625
705	249.97499558506	249.974661930235	249.975130232611	1646.55	1636.29	1648.71	4	4	4168.6328125	3960.95141601562	5023.6611328125	6699.2255859375	NA
1727	966.993807576402	966.99287634213	966.994156199434	1647.575	1642.55	1654.74	4	4	41857.7265625	29420.01953125	29830.7734375	26107	NA
431	166.054143119594	166.054102995036	166.054211410717	1648.57	1638.45	1654.79	3	3	19295.541015625	19812.453125	21425.712890625	NA	NA
529	194.905574491254	194.905552550176	194.905596432331	1649.635	1648.63	1650.64	2	2	NA	NA	30802	36716.71484375	NA
755	255.232772587755	255.232749025048	255.232796150461	1649.665	1648.71	1650.62	2	2	17438.935546875	11675.8095703125	NA	NA	NA
41	62.9974029478443	62.997327025237	62.997506492228	1650.63	1644.6	1654.79	4	4	87189.921875	85826.3671875	87504.03125	84502.296875	NA
330	145.098223482751	145.098089498359	145.098353957148	1652.69	1648.71	1658.99	5	5	128340.109375	98164.8984375	217950.484375	138194.828125	138919.328125
670	248.972870913374	248.972755396385	248.972896841249	1654.74	1646.66	1665.14	5	5	270816.9375	507073.28125	235605.453125	472707.46875	596034.625
718	249.975169490259	249.975136646337	249.975202334182	1664.04	1663.09	1664.99	2	2	NA	NA	NA	3875.72607421875	3957
1070	367.882101672196	367.882035422939	367.882167921453	1678.37	1677.41	1679.33	2	2	14986.8037109375	16356.630859375	NA	NA	NA
19	60.9931326122941	60.9929904820613	60.9932031127836	1679.33	1677.41	1687.59	3	3	41447.7578125	44275.89453125	15715.7158203125	NA	NA
492	184.967981473984	184.967758748309	184.967999720793	1679.33	1677.41	1687.54	3	3	15574.0595703125	14314.7255859375	NA	13256.25390625	NA
807	272.921444459586	272.921431338076	272.921675428315	1679.33	1677.41	1689.59	3	3	27339.708984375	29718.126953125	NA	25073.58984375	NA
1430	632.793763719061	632.793689783163	632.794990543742	1679.33	1677.41	1691.64	3	3	3089.31372070312	4075.11596679688	NA	3320.21923828125	NA
1321	546.824013029705	546.82372681047	546.824243543973	1679.46	1679.33	1687.54	3	3	11386.890625	13818.0068359375	NA	11525.21875	NA
1539	771.742313615412	771.741610259459	771.742682026042	1679.46	1677.27	1687.54	3	3	3180.09643554688	3174.33837890625	NA	2983.5126953125	NA
1041	347.885667283677	347.885662870982	347.885849059669	1681.38	1677.41	1689.59	3	3	20274.330078125	19542.93359375	NA	17855.970703125	NA
1422	612.795490092187	612.794831658917	612.79578695971	1681.38	1677.41	1687.54	3	3	18458.80859375	20245.30859375	NA	17887.505859375	NA
1448	665.77765469007	665.777632763739	665.778264082641	1681.38	1677.41	1687.54	3	3	4587.083984375	5476.76416015625	NA	4016.45947265625	NA
1766	1014.66891912443	1014.66738791445	1014.66931190342	1681.38	1679.46	1687.54	3	3	3472.5478515625	4130	NA	3692.16088867188	NA
1456	685.776088132881	685.775913042181	685.776263223581	1681.385	1679.33	1683.44	2	2	NA	4477.302734375	NA	3858.78637695312	NA
1492	738.757200797849	738.756770301057	738.757631294641	1682.41	1679.33	1685.49	2	2	NA	3832.72021484375	NA	3698.1298828125	NA
373	159.028893198445	159.028760936947	159.029025459943	1682.465	1679.46	1685.47	2	2	3233.12475585938	3149.93798828125	NA	NA	NA
1767	1036.65175050357	1036.65053087259	1036.65220231229	1683.5	1679.33	1695.89	4	4	5130.97509765625	4934.51123046875	NA	4948.1318359375	4299.6279296875
1814	1116.63532230949	1116.63510181224	1116.63810418329	1684.455	1677.41	1687.69	4	4	2925.12451171875	2396.0322265625	NA	3000.50415039062	2312.96411132812
1477	718.75983327241	718.758894040346	718.760408095102	1684.46	1679.46	1699.99	4	4	7446.232421875	7928.4306640625	NA	6320.353515625	4895.39697265625
1701	930.687608365005	930.686956754021	930.688373956735	1684.46	1677.41	1699.99	4	4	8899.716796875	9948.5029296875	NA	9573.9140625	6434.7646484375
123	82.9751907432748	82.9750152647044	82.9752448228728	1685.485	1679.46	1702.04	4	4	31155.982421875	31337.986328125	NA	32288.482421875	22434.51171875
397	162.960098099415	162.960017687778	162.960139911881	1685.485	1677.41	1702.04	4	4	39836.20703125	42677.6328125	NA	40697.22265625	24818.07421875
1688	908.704416414035	908.703904850795	908.705758657894	1685.485	1677.41	1702.04	4	4	3172.34838867188	3818.53686523438	NA	3902.68212890625	2537.68310546875
1291	506.831309840054	506.831135686966	506.83157533695	1685.54	1677.41	1702.04	5	5	25778.1171875	25679.892578125	5853.49951171875	22022.6015625	13974.7783203125
188	100.985825509218	100.985791108931	100.986001558373	1687.54	1677.41	1702.04	5	5	239174.46875	228940.46875	118201.78125	211214.515625	172665.546875
1620	824.723605283326	824.722643041502	824.7237712838	1687.54	1677.41	1702.04	5	5	14476.1640625	16035.814453125	5882.40185546875	14743.0595703125	9466.857421875
257	122.967911127194	122.967760299022	122.967983118062	1687.59	1677.41	1702.04	5	5	813393.0625	830047.5625	199022.4375	778619.375	538673
325	144.975489024665	144.975341176011	144.975550168475	1687.59	1677.41	1702.04	5	5	39259.890625	44022.78515625	16198.9296875	35563.171875	25410.806640625
436	166.957493033125	166.957442898022	166.957657836194	1687.59	1677.41	1702.04	5	5	225813.875	224760.640625	64855.25	212138.828125	149110.875
495	188.939542909014	188.939308569361	188.939707105766	1687.59	1677.41	1702.04	5	5	390370.90625	397544.21875	80504.203125	380572.125	246615.828125
599	228.931744563734	228.931591538516	228.931820709201	1687.59	1677.41	1702.04	5	5	179278.53125	183092.71875	30768.853515625	164380.734375	95652.8046875
878	294.903513527154	294.903447417906	294.903523492426	1687.59	1677.41	1702.04	5	5	127591.1875	129468.609375	21682.546875	118060.1328125	73219.171875
941	334.895833205221	334.895681673486	334.895902238036	1687.59	1677.41	1702.04	5	5	74031.9296875	76529.5546875	13949.658203125	72018.40625	44020.61328125
1157	400.86754019061	400.867456871524	400.867629752063	1687.59	1677.41	1702.04	5	5	74216.6796875	87934.6640625	14656.4296875	73684.46875	41815.765625
1222	440.860231096502	440.860011290689	440.860424788114	1687.59	1677.41	1702.04	5	5	32888.484375	36468.7578125	7704.91943359375	33009.90234375	20111.455078125
763	255.232696858899	255.23260022319	255.232793494608	1714.245	1712.13	1716.36	2	2	15284.2138671875	10380.8837890625	NA	NA	NA
666	248.97283263736	248.972745586125	248.972897172286	1716.29	1708.16	1724.59	5	5	691571.125	745653	324585.90625	373349.71875	228866.125
42	62.9973599248839	62.9973056788977	62.9973910459205	1718.285	1710.21	1722.44	4	4	84781.09375	81677.8515625	84177.2109375	77369.890625	NA
228	116.928575571755	116.928480291149	116.928670852362	1720.395	1716.36	1724.43	2	2	6819.5087890625	9524.5966796875	NA	NA	NA
699	249.974918036729	249.974776109247	249.975348190406	1722.39	1708.16	1722.54	5	5	68699.2578125	66735.8203125	47051.6796875	50384.3359375	42540.875
425	166.054178787032	166.05409173562	166.054221544081	1724.49	1718.28	1728.66	3	3	33325.98046875	30691.2265625	35394.91015625	NA	NA
113	76.9701590245066	76.9700944437617	76.9702236052515	1736.77	1736.75	1736.79	2	2	NA	NA	26926.380859375	29361.69921875	NA
173	94.9809054502831	94.9808217763281	94.980942259763	1738.845	1730.64	1742.9	4	4	50228.171875	71224	84293.2265625	97617.21875	NA
336	147.029710738473	147.029588479632	147.029832997315	1740.895	1740.83	1740.96	2	2	4423.28759765625	3457.55981445312	NA	NA	NA
624	237.124251444507	237.124235756545	237.124267132469	1742.96	1742.88	1743.04	2	2	NA	14622.345703125	NA	NA	13964.0146484375
455	170.996749404311	170.996573068815	170.996838084851	1745.965	1736.86	1751.15	4	4	7034.10986328125	7168.34912109375	12127.490234375	11147.6298828125	NA
645	239.139910685868	239.139865149179	239.139956222556	1746.045	1742.9	1749.19	2	2	NA	NA	NA	22820.037109375	20983.509765625
250	118.051036650534	118.050948810682	118.051124490386	1756.215	1751.08	1761.35	2	2	NA	5888.6240234375	NA	5332.1982421875	NA
440	169.0982015323	169.098082616782	169.09832350077	1759.35	1745.06	1763.55	5	5	20657.408203125	22939.544921875	25959.1875	24651.927734375	22797.8828125
464	173.104317998681	173.104186711724	173.104346692532	1761.4	1757.37	1769.7	5	5	115157.5546875	84164.7734375	110400.3984375	96256.3359375	63754.71484375
849	285.229283975084	285.229177803482	285.229349056293	1765.45	1755.32	1769.7	3	3	7486.93359375	NA	NA	6132.8212890625	6754.6591796875
1044	348.224900265435	348.224789050451	348.225011480419	1765.475	1765.45	1765.5	2	2	NA	NA	10520.3037109375	4878.9033203125	NA
792	262.144629289384	262.14462329778	262.144635280988	1765.525	1761.5	1769.55	2	2	NA	NA	NA	2781.486328125	2737.02587890625
100	74.9682301823692	74.9680796702957	74.9683806944427	1780.875	1779.92	1781.83	2	2	14772.3828125	16012.40625	NA	NA	NA
254	118.958192001062	118.958022116477	118.958361885648	1782.925	1781.83	1784.02	2	2	15650.5625	16374.720703125	NA	NA	NA
239	116.959715731355	116.959589357821	116.959842104889	1782.925	1781.97	1783.88	2	2	182330.140625	191146.34375	NA	NA	NA
753	255.232612673882	255.232561409001	255.232663938763	1782.925	1781.97	1783.88	2	2	15609.3095703125	10860.033203125	NA	NA	NA
1095	376.771204364256	376.771090214489	376.771318514023	1782.925	1781.97	1783.88	2	2	3158.46142578125	3276.92602539062	NA	NA	NA
355	154.915482912254	154.91538147902	154.915584345488	1784.975	1784.02	1785.93	2	2	54060.76953125	62643.6328125	NA	NA	NA
949	336.816786718588	336.816739883343	336.816833553834	1784.975	1784.02	1785.93	2	2	16892.90234375	19386.208984375	NA	NA	NA
545	198.905109942426	198.904978913495	198.905122450877	1785.93	1784.02	1796.2	3	3	60785.80078125	58165.84375	NA	6809.58447265625	NA
158	90.0097667911898	90.0097161983153	90.0099279526216	1786	1785.93	1788.15	5	5	25812.390625	22369.48046875	26383.916015625	22774.41015625	26140.482421875
637	238.859327535322	238.859194634927	238.859460435718	1786	1784.02	1787.98	2	2	10742.2099609375	13067.068359375	NA	NA	NA
834	283.263812261818	283.263786163245	283.263838360392	1786	1783.88	1788.12	2	2	13739.8154296875	10886.3046875	NA	NA	NA
892	298.861234087966	298.861083641408	298.861384534525	1786	1784.02	1787.98	2	2	17742.21484375	14305.4580078125	NA	NA	NA
16	60.993126404013	60.9930287751231	60.9933252676449	1786.99	1781.97	1796.35	4	4	179381.984375	183570.46875	39364.07421875	NA	17362.853515625
618	236.860818058383	236.860789716307	236.860846400459	1787.025	1786.07	1787.98	2	2	50451.296875	51373.6796875	NA	NA	NA
860	292.827220291535	292.827074324433	292.827366258637	1787.025	1786.07	1787.98	2	2	8904.173828125	10327.4013671875	NA	NA	NA
989	338.815301613467	338.815254610467	338.815348616467	1787.025	1786.07	1787.98	2	2	6253.50927734375	5905.2900390625	NA	NA	NA
1203	436.773088221927	436.773014894976	436.773161548879	1787.025	1786.07	1787.98	2	2	10835.7431640625	11494.1552734375	NA	NA	NA
207	111.000257299372	111.000133553227	111.000422122365	1787.98	1785.95	1788.15	5	5	22300.5390625	18540.904296875	24487.1953125	22080.134765625	22217.400390625
1263	476.727152478431	476.727135521328	476.727169435534	1788.05	1787.98	1788.12	2	2	2980.2236328125	3173.71875	NA	NA	NA
164	93.0095781790341	93.009574475626	93.0095818824422	1788.065	1787.98	1788.15	2	2	NA	6709.69677734375	NA	NA	7969.12744140625
43	62.9974239092859	62.9973074630418	62.9975186853044	1788.085	1781.85	1802.34	4	4	68520.140625	57188.16796875	79731.8203125	76968.046875	NA
796	262.98830594514	262.988218147596	262.988393742684	1788.1	1788.05	1788.15	2	2	NA	NA	5407.61474609375	NA	5840.021484375
802	265.147620906687	265.147511348881	265.147660271402	1788.15	1788	1790.1	3	3	NA	NA	12038.7900390625	12214.6396484375	16000.65625
1103	381.20267519223	381.202382155645	381.202711169572	1788.15	1785.95	1792.15	3	3	NA	NA	13943.8095703125	12478.552734375	13818.3271484375
378	160.949261905855	160.949206226065	160.949429299233	1789.04	1784.02	1794.15	4	4	63202.58203125	64505.24609375	16773.48046875	19237.33203125	NA
654	244.985266642347	244.984921067625	244.98561221707	1789.04	1785.93	1792.15	2	2	NA	4221.73779296875	4376.205078125	NA	NA
1078	374.772678692838	374.772543561316	374.772813824359	1789.08	1788.12	1790.04	2	2	9439.1640625	10405.3916015625	NA	NA	NA
1253	474.728854207631	474.72883850366	474.728869911601	1789.08	1784.02	1794.14	2	2	6301.162109375	7174.0546875	NA	NA	NA
64	66.0097574375321	66.0096462341408	66.0099500290853	1789.11	1788	1790.2	4	4	5967.83349609375	NA	8304.328125	9764.720703125	8524.1416015625
166	94.0050586971388	94.0048097052572	94.0052269749972	1790.04	1785.95	1790.2	5	5	6964.7275390625	5928.93896484375	8850.9326171875	8640.2958984375	8461.0361328125
85	72.9697222932077	72.9696030075191	72.9699248166507	1790.1	1781.97	1798.4	5	5	186048.015625	196628.640625	31914.5	39908.55859375	14337.4306640625
128	85.9996159841504	85.9995868042913	85.9997805415761	1790.1	1790.04	1792.25	5	5	13265.90234375	11289.5908203125	15183.0888671875	15763.345703125	17148.4375
1034	344.978682973648	344.978643522253	344.978885324946	1790.1	1787.98	1792.22	5	5	7122.912109375	5355.1689453125	7113.09130859375	6153.43408203125	6768.12158203125
1140	394.975586686534	394.975441734667	394.975952069888	1790.1	1788	1792.22	5	5	7058.61669921875	5592.2783203125	8506.7880859375	6635.1806640625	7791.87890625
1227	444.971909383724	444.971816234791	444.972348557279	1790.1	1785.93	1790.2	5	5	6036.07275390625	5945.001953125	8667.193359375	7419.7001953125	6205.77685546875
1282	494.969074854034	494.96816239028	494.969454692115	1790.1	1783.88	1792.22	5	5	3483.18432617188	2999.58715820312	5661.8154296875	5523.96435546875	4120.978515625
382	160.997217655461	160.996635593568	160.997320161808	1792.11	1790.04	1792.25	5	5	7376.2421875	8186.0390625	7947.8173828125	8641.8935546875	7737.7333984375
1180	430.739340204874	430.73918342576	430.739496983989	1792.15	1792.08	1792.22	2	2	4285.73388671875	4516.41455078125	NA	NA	NA
880	294.981963091973	294.981820182593	294.981974477261	1792.185	1787.98	1792.25	4	4	4846.66064453125	3577.27563476562	5091.494140625	NA	5262.302734375
1741	967.996631233671	967.996565984826	967.996696482517	1794.17	1794.14	1794.2	2	2	NA	9719.0703125	10340.7880859375	NA	NA
263	126.904762241491	126.90473431139	126.904790171592	1794.175	1794.15	1794.2	2	2	NA	NA	9417.666015625	8026.119140625	NA
1722	966.99472651035	966.993634314963	966.994983205782	1796.19	1794.15	1798.4	5	5	57596.19140625	43559.609375	44175.9765625	39626.8671875	41117.55078125
1298	512.684832047754	512.684635988642	512.685028106866	1801.38	1800.29	1802.47	2	2	6736.43798828125	7292.9111328125	NA	NA	NA
1421	612.64105664389	612.640423434472	612.641689853309	1802.405	1800.29	1804.52	2	2	5473.298828125	5831.1435546875	NA	NA	NA
1792	1055.89343681212	1055.8930042663	1055.89451921967	1806.53	1802.4	1808.62	4	4	6462.61865234375	NA	5441.12548828125	5424.28955078125	4604.04736328125
1355	562.872551640311	562.872405848201	562.872726993156	1808.51	1806.44	1810.7	5	5	25390.001953125	29343.79296875	24650.212890625	25976.171875	28682.751953125
659	248.975910101725	248.975786440725	248.976202077277	1808.55	1806.46	1808.65	5	5	13690768	13665733	14120345	14110091	14032679
1329	560.874485852001	560.87429334707	560.874610057221	1808.55	1808.49	1808.65	5	5	58393.04296875	62229.40625	53450.1875	55702.15234375	63887.14453125
724	250.97667400623	250.976457880542	250.977087769552	1810.54	1808.51	1812.75	5	5	5575.6533203125	6552.859375	7701.17529296875	6230.7509765625	5696.841796875
1397	604.849667827146	604.849414387145	604.849771411959	1810.54	1808.51	1812.75	5	5	16950.9453125	20456.88671875	22909.1328125	24455.275390625	23253.76171875
1409	606.849413332164	606.849230343799	606.849577426475	1810.56	1808.55	1812.75	5	5	16750.33984375	20002.9765625	20018.849609375	19993.525390625	19374.546875
691	249.976014009379	249.975985467646	249.976050167195	1810.6	1810.54	1810.7	5	5	563512.125	548195.5	617928.875	636422.25	587362.8125
1244	471.941976846968	471.941855780337	471.941992770444	1812.61	1810.54	1823	5	5	13350.5478515625	15338.9267578125	25541.443359375	18967.43359375	35892.203125
1285	498.952788415988	498.952604779659	498.952927204309	1814.66	1810.54	1825.05	5	5	17869.861328125	15786.9482421875	56007.578125	29598.162109375	78168.5859375
1225	444.198300287447	444.198127184568	444.198473390326	1815.705	1812.65	1818.76	2	2	NA	NA	27950.1796875	28512.7109375	NA
1827	1170.97648780451	1170.97588045016	1170.97731519128	1816.71	1814.8	1818.87	5	5	9195.751953125	8653.154296875	7176.4560546875	7043.30078125	5832.25537109375
1816	1169.97381015262	1169.9730603305	1169.9746339625	1816.75	1814.66	1818.87	5	5	34954.9140625	33429.62890625	27583.83984375	25539.05859375	23659.47265625
1001	338.907434279806	338.906970803605	338.907596391004	1818.74	1814.7	1825.05	5	5	5709.236328125	4458.123046875	3546.572265625	4328.06640625	4881.95947265625
964	337.905402652286	337.905343894156	337.905442395748	1818.76	1816.75	1820.95	5	5	111335.6796875	124333.0625	90601.7734375	99595.921875	98440.6953125
1033	341.269446875839	341.269220427402	341.269673324275	1818.83	1818.76	1818.9	2	2	NA	NA	NA	9098.52734375	16563.59765625
1004	339.903542035183	339.903473391218	339.903681663755	1818.87	1816.75	1820.95	5	5	47110.73828125	48939.47265625	40519.1015625	46357.203125	41822.34765625
800	265.147875903817	265.14759537946	265.147895041019	1820.85	1818.87	1825.05	5	5	15282.689453125	14726.4521484375	59136.1875	46037.32421875	59560.140625
1035	344.978724938417	344.978426829156	344.978935161251	1820.85	1818.87	1823	5	5	10474.0751953125	10234.5283203125	7044.00048828125	8743.3544921875	9007.2998046875
